Portfolio;Date;Identifier;Amount
UNDESIRED MOMENTUM;2022-07-01 00:00:00;CERN UW Equity;0.014104352
UNDESIRED MOMENTUM;2022-07-01 00:00:00;ILMN UW Equity;-0.002420695
UNDESIRED MOMENTUM;2022-07-01 00:00:00;YUM UN Equity;-0.013313736
UNDESIRED MOMENTUM;2022-07-01 00:00:00;AZO UN Equity;0.007739357
UNDESIRED MOMENTUM;2022-07-01 00:00:00;VRSN UW Equity;-0.008451285
UNDESIRED MOMENTUM;2022-07-01 00:00:00;MSFT UW Equity;0.001290003
UNDESIRED MOMENTUM;2022-07-01 00:00:00;ADBE UW Equity;-0.004474271
UNDESIRED MOMENTUM;2022-07-01 00:00:00;TSCO UW Equity;0.000311482
UNDESIRED MOMENTUM;2022-07-01 00:00:00;AVB UN Equity;-0.00314612
UNDESIRED MOMENTUM;2022-07-01 00:00:00;PVH UN Equity;0.000587343
UNDESIRED MOMENTUM;2022-07-01 00:00:00;MO UN Equity;0.00128858
UNDESIRED MOMENTUM;2022-07-01 00:00:00;HAL UN Equity;0.011686374
UNDESIRED MOMENTUM;2022-07-01 00:00:00;AMZN UW Equity;0.009175149
UNDESIRED MOMENTUM;2022-07-01 00:00:00;MAA UN Equity;0.008194349
UNDESIRED MOMENTUM;2022-07-01 00:00:00;BAX UN Equity;-0.007277364
UNDESIRED MOMENTUM;2022-07-01 00:00:00;CHRW UW Equity;-0.001105894
UNDESIRED MOMENTUM;2022-07-01 00:00:00;STZ UN Equity;0.00597008
UNDESIRED MOMENTUM;2022-07-01 00:00:00;DTE UN Equity;-0.004178852
UNDESIRED MOMENTUM;2022-07-01 00:00:00;TMO UN Equity;0.014407175
UNDESIRED MOMENTUM;2022-07-01 00:00:00;CB UN Equity;0.007965352
UNDESIRED MOMENTUM;2022-07-01 00:00:00;ALL UN Equity;-0.00747625
UNDESIRED MOMENTUM;2022-07-01 00:00:00;DE UN Equity;0.000215861
UNDESIRED MOMENTUM;2022-07-01 00:00:00;UPS UN Equity;0.002105798
UNDESIRED MOMENTUM;2022-07-01 00:00:00;RCL UN Equity;0.002797688
UNDESIRED MOMENTUM;2022-07-01 00:00:00;F UN Equity;0.013167015
UNDESIRED MOMENTUM;2022-07-01 00:00:00;KR UN Equity;0.009173787
UNDESIRED MOMENTUM;2022-07-01 00:00:00;IDXX UW Equity;-0.016868437
UNDESIRED MOMENTUM;2022-07-01 00:00:00;CAG UN Equity;0.003499592
UNDESIRED MOMENTUM;2022-07-01 00:00:00;GEN UW Equity;0.00154129
UNDESIRED MOMENTUM;2022-07-01 00:00:00;MCHP UW Equity;-0.009570447
UNDESIRED MOMENTUM;2022-07-01 00:00:00;ETN UN Equity;-0.000107486
UNDESIRED MOMENTUM;2022-07-01 00:00:00;COR UN Equity;0.005240202
UNDESIRED MOMENTUM;2022-07-01 00:00:00;HSY UN Equity;0.008178658
UNDESIRED MOMENTUM;2022-07-01 00:00:00;POOL UW Equity;-0.001878357
UNDESIRED MOMENTUM;2022-07-01 00:00:00;KEY UN Equity;-0.005263496
UNDESIRED MOMENTUM;2022-07-01 00:00:00;KLAC UW Equity;0.007291848
UNDESIRED MOMENTUM;2022-07-01 00:00:00;PAYX UW Equity;0.012273892
UNDESIRED MOMENTUM;2022-07-01 00:00:00;LEN UN Equity;-0.002705022
UNDESIRED MOMENTUM;2022-07-01 00:00:00;PTC UW Equity;-0.004632986
UNDESIRED MOMENTUM;2022-07-01 00:00:00;EBAY UW Equity;0.003531134
UNDESIRED MOMENTUM;2022-07-01 00:00:00;BBY UN Equity;0.00291055
UNDESIRED MOMENTUM;2022-07-01 00:00:00;FIS UN Equity;-0.005879848
UNDESIRED MOMENTUM;2022-07-01 00:00:00;HBAN UW Equity;-0.002691531
UNDESIRED MOMENTUM;2022-07-01 00:00:00;XRAY UW Equity;-0.006323437
UNDESIRED MOMENTUM;2022-07-01 00:00:00;DISH UW Equity;-0.00266631
UNDESIRED MOMENTUM;2022-07-01 00:00:00;EW UN Equity;0.008668254
UNDESIRED MOMENTUM;2022-07-01 00:00:00;RL UN Equity;-0.007804536
UNDESIRED MOMENTUM;2022-07-01 00:00:00;INTU UW Equity;0.00500356
UNDESIRED MOMENTUM;2022-07-01 00:00:00;LMT UN Equity;-0.002224377
UNDESIRED MOMENTUM;2022-07-01 00:00:00;TGT UN Equity;0.002740606
UNDESIRED MOMENTUM;2022-07-01 00:00:00;COST UW Equity;0.051506797
UNDESIRED MOMENTUM;2022-07-01 00:00:00;ODFL UW Equity;-0.012134153
UNDESIRED MOMENTUM;2022-07-01 00:00:00;ZION UW Equity;0.006058251
UNDESIRED MOMENTUM;2022-07-01 00:00:00;DOC UN Equity;-0.004885602
UNDESIRED MOMENTUM;2022-07-01 00:00:00;JBHT UW Equity;0.003083576
UNDESIRED MOMENTUM;2022-07-01 00:00:00;SBUX UW Equity;-0.005654073
UNDESIRED MOMENTUM;2022-07-01 00:00:00;CAH UN Equity;0.012650866
UNDESIRED MOMENTUM;2022-07-01 00:00:00;APD UN Equity;-0.002873279
UNDESIRED MOMENTUM;2022-07-01 00:00:00;MET UN Equity;0.004912744
UNDESIRED MOMENTUM;2022-07-01 00:00:00;CVS UN Equity;0.002320794
UNDESIRED MOMENTUM;2022-07-01 00:00:00;WY UN Equity;-0.000739672
UNDESIRED MOMENTUM;2022-07-01 00:00:00;REGN UW Equity;0.003143951
UNDESIRED MOMENTUM;2022-07-01 00:00:00;DRI UN Equity;0.001763566
UNDESIRED MOMENTUM;2022-07-01 00:00:00;FMC UN Equity;0.009644054
UNDESIRED MOMENTUM;2022-07-01 00:00:00;FDS UN Equity;0.001545272
UNDESIRED MOMENTUM;2022-07-01 00:00:00;TPR UN Equity;-0.004588914
UNDESIRED MOMENTUM;2022-07-01 00:00:00;EG UN Equity;0.001695474
UNDESIRED MOMENTUM;2022-07-01 00:00:00;CSCO UW Equity;-0.003041107
UNDESIRED MOMENTUM;2022-07-01 00:00:00;GIS UN Equity;-0.002998293
UNDESIRED MOMENTUM;2022-07-01 00:00:00;C UN Equity;-0.014524337
UNDESIRED MOMENTUM;2022-07-01 00:00:00;JNJ UN Equity;-0.009174127
UNDESIRED MOMENTUM;2022-07-01 00:00:00;INCY UW Equity;-0.003829568
UNDESIRED MOMENTUM;2022-07-01 00:00:00;FAST UW Equity;0.003542735
UNDESIRED MOMENTUM;2022-07-01 00:00:00;BKNG UW Equity;0.007265487
UNDESIRED MOMENTUM;2022-07-01 00:00:00;GE UN Equity;-0.007855395
UNDESIRED MOMENTUM;2022-07-01 00:00:00;WM UN Equity;-0.00456173
UNDESIRED MOMENTUM;2022-07-01 00:00:00;BRO UN Equity;0.016147447
UNDESIRED MOMENTUM;2022-07-01 00:00:00;WFC UN Equity;0.00677107
UNDESIRED MOMENTUM;2022-07-01 00:00:00;LUMN UN Equity;-0.007068843
UNDESIRED MOMENTUM;2022-07-01 00:00:00;NTRS UW Equity;0.000130079
UNDESIRED MOMENTUM;2022-07-01 00:00:00;TFX UN Equity;-0.000914313
UNDESIRED MOMENTUM;2022-07-01 00:00:00;MS UN Equity;0.002711344
UNDESIRED MOMENTUM;2022-07-01 00:00:00;COP UN Equity;0.008100739
UNDESIRED MOMENTUM;2022-07-01 00:00:00;STE UN Equity;0.004216448
UNDESIRED MOMENTUM;2022-07-01 00:00:00;AME UN Equity;-0.007934844
UNDESIRED MOMENTUM;2022-07-01 00:00:00;LRCX UW Equity;-0.008786338
UNDESIRED MOMENTUM;2022-07-01 00:00:00;ROL UN Equity;-0.000602417
UNDESIRED MOMENTUM;2022-07-01 00:00:00;HUM UN Equity;-0.012879215
UNDESIRED MOMENTUM;2022-07-01 00:00:00;FCX UN Equity;-0.005787352
UNDESIRED MOMENTUM;2022-07-01 00:00:00;USB UN Equity;0.001855071
UNDESIRED MOMENTUM;2022-07-01 00:00:00;OXY UN Equity;0.001830524
UNDESIRED MOMENTUM;2022-07-01 00:00:00;VFC UN Equity;-0.000665233
UNDESIRED MOMENTUM;2022-07-01 00:00:00;GL UN Equity;-0.002185548
UNDESIRED MOMENTUM;2022-07-01 00:00:00;AIG UN Equity;0.006622963
UNDESIRED MOMENTUM;2022-07-01 00:00:00;GLW UN Equity;-0.00090327
UNDESIRED MOMENTUM;2022-07-01 00:00:00;BALL UN Equity;-0.007196174
UNDESIRED MOMENTUM;2022-07-01 00:00:00;TECH UW Equity;0.006454639
UNDESIRED MOMENTUM;2022-07-01 00:00:00;DHI UN Equity;0.004059452
UNDESIRED MOMENTUM;2022-07-01 00:00:00;ALGN UW Equity;-0.002667804
UNDESIRED MOMENTUM;2022-07-01 00:00:00;LHX UN Equity;-0.006051651
UNDESIRED MOMENTUM;2022-07-01 00:00:00;K UN Equity;-0.000236467
UNDESIRED MOMENTUM;2022-07-01 00:00:00;L UN Equity;-0.001213513
UNDESIRED MOMENTUM;2022-07-01 00:00:00;BA UN Equity;-0.004328732
UNDESIRED MOMENTUM;2022-07-01 00:00:00;BMY UN Equity;0.000852817
UNDESIRED MOMENTUM;2022-07-01 00:00:00;TTWO UW Equity;-0.002263526
UNDESIRED MOMENTUM;2022-07-01 00:00:00;COF UN Equity;-0.004529472
UNDESIRED MOMENTUM;2022-07-01 00:00:00;KMB UN Equity;0.000754029
UNDESIRED MOMENTUM;2022-07-01 00:00:00;SWKS UW Equity;-0.004682968
UNDESIRED MOMENTUM;2022-07-01 00:00:00;MHK UN Equity;0.00157245
UNDESIRED MOMENTUM;2022-07-01 00:00:00;CRL UN Equity;-0.009995784
UNDESIRED MOMENTUM;2022-07-01 00:00:00;BWA UN Equity;-0.01729566
UNDESIRED MOMENTUM;2022-07-01 00:00:00;SBAC UW Equity;0.008714429
UNDESIRED MOMENTUM;2022-07-01 00:00:00;WMB UN Equity;0.002087195
UNDESIRED MOMENTUM;2022-07-01 00:00:00;MMM UN Equity;-0.001827709
UNDESIRED MOMENTUM;2022-07-01 00:00:00;KIM UN Equity;0.006434645
UNDESIRED MOMENTUM;2022-07-01 00:00:00;MLM UN Equity;-0.002332789
UNDESIRED MOMENTUM;2022-07-01 00:00:00;GILD UW Equity;-0.003514206
UNDESIRED MOMENTUM;2022-07-01 00:00:00;EA UW Equity;0.001632199
UNDESIRED MOMENTUM;2022-07-01 00:00:00;AOS UN Equity;-0.001307947
UNDESIRED MOMENTUM;2022-07-01 00:00:00;FDX UN Equity;0.003316099
UNDESIRED MOMENTUM;2022-07-01 00:00:00;EMN UN Equity;0.002499312
UNDESIRED MOMENTUM;2022-07-01 00:00:00;BAC UN Equity;-0.011758665
UNDESIRED MOMENTUM;2022-07-01 00:00:00;HSIC UW Equity;-0.00040709
UNDESIRED MOMENTUM;2022-07-01 00:00:00;SPGI UN Equity;-0.008013748
UNDESIRED MOMENTUM;2022-07-01 00:00:00;TXT UN Equity;-0.000868346
UNDESIRED MOMENTUM;2022-07-01 00:00:00;SEE UN Equity;-0.005182072
UNDESIRED MOMENTUM;2022-07-01 00:00:00;CPB UN Equity;-0.004738274
UNDESIRED MOMENTUM;2022-08-01 00:00:00;LMT UN Equity;-0.002258241
UNDESIRED MOMENTUM;2022-08-01 00:00:00;MSFT UW Equity;0.001201457
UNDESIRED MOMENTUM;2022-08-01 00:00:00;BSX UN Equity;-0.001864206
UNDESIRED MOMENTUM;2022-08-01 00:00:00;ROST UW Equity;-0.007128082
UNDESIRED MOMENTUM;2022-08-01 00:00:00;OKE UN Equity;-0.002428455
UNDESIRED MOMENTUM;2022-08-01 00:00:00;MTB UN Equity;0.000667556
UNDESIRED MOMENTUM;2022-08-01 00:00:00;MCHP UW Equity;-0.009068714
UNDESIRED MOMENTUM;2022-08-01 00:00:00;BWA UN Equity;-0.016953885
UNDESIRED MOMENTUM;2022-08-01 00:00:00;CVS UN Equity;0.002380706
UNDESIRED MOMENTUM;2022-08-01 00:00:00;FDX UN Equity;0.002999129
UNDESIRED MOMENTUM;2022-08-01 00:00:00;UPS UN Equity;0.002101692
UNDESIRED MOMENTUM;2022-08-01 00:00:00;RSG UN Equity;-0.001888852
UNDESIRED MOMENTUM;2022-08-01 00:00:00;WMB UN Equity;0.002083521
UNDESIRED MOMENTUM;2022-08-01 00:00:00;AAP UN Equity;0.004027801
UNDESIRED MOMENTUM;2022-08-01 00:00:00;AIG UN Equity;0.006620404
UNDESIRED MOMENTUM;2022-08-01 00:00:00;KEY UN Equity;-0.005088046
UNDESIRED MOMENTUM;2022-08-01 00:00:00;WHR UN Equity;-0.001259725
UNDESIRED MOMENTUM;2022-08-01 00:00:00;PTC UW Equity;-0.004314182
UNDESIRED MOMENTUM;2022-08-01 00:00:00;HUM UN Equity;-0.012873337
UNDESIRED MOMENTUM;2022-08-01 00:00:00;SYY UN Equity;-0.010437313
UNDESIRED MOMENTUM;2022-08-01 00:00:00;BXP UN Equity;0.002458287
UNDESIRED MOMENTUM;2022-08-01 00:00:00;SLB UN Equity;-0.004095299
UNDESIRED MOMENTUM;2022-08-01 00:00:00;MNST UW Equity;0.000219205
UNDESIRED MOMENTUM;2022-08-01 00:00:00;MET UN Equity;0.004996629
UNDESIRED MOMENTUM;2022-08-01 00:00:00;ODFL UW Equity;-0.010850814
UNDESIRED MOMENTUM;2022-08-01 00:00:00;TAP UN Equity;-0.004816333
UNDESIRED MOMENTUM;2022-08-01 00:00:00;MRK UN Equity;-0.008914194
UNDESIRED MOMENTUM;2022-08-01 00:00:00;EOG UN Equity;-0.0087317
UNDESIRED MOMENTUM;2022-08-01 00:00:00;PAYX UW Equity;0.01180123
UNDESIRED MOMENTUM;2022-08-01 00:00:00;PEG UN Equity;0.002862127
UNDESIRED MOMENTUM;2022-08-01 00:00:00;CTAS UW Equity;0.002874964
UNDESIRED MOMENTUM;2022-08-01 00:00:00;EBAY UW Equity;0.003204379
UNDESIRED MOMENTUM;2022-08-01 00:00:00;AXP UN Equity;0.003247714
UNDESIRED MOMENTUM;2022-08-01 00:00:00;SNPS UW Equity;0.011185558
UNDESIRED MOMENTUM;2022-08-01 00:00:00;FIS UN Equity;-0.005258826
UNDESIRED MOMENTUM;2022-08-01 00:00:00;VMC UN Equity;-0.001509781
UNDESIRED MOMENTUM;2022-08-01 00:00:00;ADM UN Equity;-0.001120607
UNDESIRED MOMENTUM;2022-08-01 00:00:00;FI UW Equity;0.001299168
UNDESIRED MOMENTUM;2022-08-01 00:00:00;FMC UN Equity;0.009381902
UNDESIRED MOMENTUM;2022-08-01 00:00:00;DOV UN Equity;-0.00328533
UNDESIRED MOMENTUM;2022-08-01 00:00:00;SNA UN Equity;0.002065229
UNDESIRED MOMENTUM;2022-08-01 00:00:00;VFC UN Equity;-0.000617142
UNDESIRED MOMENTUM;2022-08-01 00:00:00;TJX UN Equity;-0.000185343
UNDESIRED MOMENTUM;2022-08-01 00:00:00;FE UN Equity;0.006041833
UNDESIRED MOMENTUM;2022-08-01 00:00:00;BRK/B UN Equity;0.00376785
UNDESIRED MOMENTUM;2022-08-01 00:00:00;MO UN Equity;0.001325598
UNDESIRED MOMENTUM;2022-08-01 00:00:00;LIN UN Equity;0.00082328
UNDESIRED MOMENTUM;2022-08-01 00:00:00;PVH UN Equity;0.00053356
UNDESIRED MOMENTUM;2022-08-01 00:00:00;GE UN Equity;-0.007805442
UNDESIRED MOMENTUM;2022-08-01 00:00:00;TMO UN Equity;0.013128993
UNDESIRED MOMENTUM;2022-08-01 00:00:00;CSCO UW Equity;-0.002997539
UNDESIRED MOMENTUM;2022-08-01 00:00:00;DD UN Equity;-0.001206162
UNDESIRED MOMENTUM;2022-08-01 00:00:00;ATO UN Equity;-0.004037006
UNDESIRED MOMENTUM;2022-08-01 00:00:00;SBUX UW Equity;-0.005606722
UNDESIRED MOMENTUM;2022-08-01 00:00:00;AAPL UW Equity;0.0108202
UNDESIRED MOMENTUM;2022-08-01 00:00:00;ALL UN Equity;-0.007701874
UNDESIRED MOMENTUM;2022-08-01 00:00:00;CHRW UW Equity;-0.001140359
UNDESIRED MOMENTUM;2022-08-01 00:00:00;AES UN Equity;-0.006602612
UNDESIRED MOMENTUM;2022-08-01 00:00:00;MLM UN Equity;-0.002303834
UNDESIRED MOMENTUM;2022-08-01 00:00:00;ILMN UW Equity;-0.002252676
UNDESIRED MOMENTUM;2022-08-01 00:00:00;MAA UN Equity;0.007309308
UNDESIRED MOMENTUM;2022-08-01 00:00:00;GPC UN Equity;-0.002570774
UNDESIRED MOMENTUM;2022-08-01 00:00:00;OXY UN Equity;0.001976688
UNDESIRED MOMENTUM;2022-08-01 00:00:00;COF UN Equity;-0.004364097
UNDESIRED MOMENTUM;2022-08-01 00:00:00;AMT UN Equity;-0.004687559
UNDESIRED MOMENTUM;2022-08-01 00:00:00;WEC UN Equity;-0.004070217
UNDESIRED MOMENTUM;2022-08-01 00:00:00;IEX UN Equity;-0.004706234
UNDESIRED MOMENTUM;2022-08-01 00:00:00;GIS UN Equity;-0.003078873
UNDESIRED MOMENTUM;2022-08-01 00:00:00;COR UN Equity;0.005262825
UNDESIRED MOMENTUM;2022-08-01 00:00:00;XRAY UW Equity;-0.005730615
UNDESIRED MOMENTUM;2022-08-01 00:00:00;CAH UN Equity;0.015021311
UNDESIRED MOMENTUM;2022-08-01 00:00:00;ED UN Equity;0.002456072
UNDESIRED MOMENTUM;2022-08-01 00:00:00;NEE UN Equity;0.00928095
UNDESIRED MOMENTUM;2022-08-01 00:00:00;IPG UN Equity;0.012758351
UNDESIRED MOMENTUM;2022-08-01 00:00:00;DTE UN Equity;-0.004180135
UNDESIRED MOMENTUM;2022-08-01 00:00:00;DVA UN Equity;0.001193854
UNDESIRED MOMENTUM;2022-08-01 00:00:00;AMAT UW Equity;0.004755382
UNDESIRED MOMENTUM;2022-08-01 00:00:00;IRM UN Equity;0.012066005
UNDESIRED MOMENTUM;2022-08-01 00:00:00;MKC UN Equity;-0.006135701
UNDESIRED MOMENTUM;2022-08-01 00:00:00;WM UN Equity;-0.004685641
UNDESIRED MOMENTUM;2022-08-01 00:00:00;NI UN Equity;0.007882802
UNDESIRED MOMENTUM;2022-08-01 00:00:00;EMN UN Equity;0.002370868
UNDESIRED MOMENTUM;2022-08-01 00:00:00;MCK UN Equity;0.03749129
UNDESIRED MOMENTUM;2022-08-01 00:00:00;PRU UN Equity;0.000261862
UNDESIRED MOMENTUM;2022-08-01 00:00:00;CHD UN Equity;0.002957325
UNDESIRED MOMENTUM;2022-08-01 00:00:00;CLX UN Equity;0.004173817
UNDESIRED MOMENTUM;2022-08-01 00:00:00;CPB UN Equity;-0.004837168
UNDESIRED MOMENTUM;2022-08-01 00:00:00;PGR UN Equity;0.002524638
UNDESIRED MOMENTUM;2022-08-01 00:00:00;URI UN Equity;0.00030486
UNDESIRED MOMENTUM;2022-08-01 00:00:00;HPQ UN Equity;0.001080774
UNDESIRED MOMENTUM;2022-08-01 00:00:00;L UN Equity;-0.001152264
UNDESIRED MOMENTUM;2022-08-01 00:00:00;REGN UW Equity;0.003140546
UNDESIRED MOMENTUM;2022-08-01 00:00:00;BDX UN Equity;0.003130349
UNDESIRED MOMENTUM;2022-08-01 00:00:00;NOC UN Equity;-0.003416567
UNDESIRED MOMENTUM;2022-08-01 00:00:00;KR UN Equity;0.009470098
UNDESIRED MOMENTUM;2022-08-01 00:00:00;AJG UN Equity;-0.001364813
UNDESIRED MOMENTUM;2022-08-01 00:00:00;KO UN Equity;0.004015246
UNDESIRED MOMENTUM;2022-08-01 00:00:00;STE UN Equity;0.003762944
UNDESIRED MOMENTUM;2022-08-01 00:00:00;MMM UN Equity;-0.001586683
UNDESIRED MOMENTUM;2022-08-01 00:00:00;EL UN Equity;0.00571061
UNDESIRED MOMENTUM;2022-08-01 00:00:00;BA UN Equity;-0.004354274
UNDESIRED MOMENTUM;2022-08-01 00:00:00;WMT UN Equity;0.008218047
UNDESIRED MOMENTUM;2022-08-01 00:00:00;NKE UN Equity;-0.002059564
UNDESIRED MOMENTUM;2022-08-01 00:00:00;JPM UN Equity;0.002100111
UNDESIRED MOMENTUM;2022-08-01 00:00:00;RHI UN Equity;0.002113386
UNDESIRED MOMENTUM;2022-08-01 00:00:00;ALB UN Equity;0.003963772
UNDESIRED MOMENTUM;2022-08-01 00:00:00;ANSS UW Equity;-0.000182628
UNDESIRED MOMENTUM;2022-08-01 00:00:00;COST UW Equity;0.049679842
UNDESIRED MOMENTUM;2022-08-01 00:00:00;BBWI UN Equity;-0.00035319
UNDESIRED MOMENTUM;2022-08-01 00:00:00;PNC UN Equity;0.005226795
UNDESIRED MOMENTUM;2022-08-01 00:00:00;ABT UN Equity;0.005557407
UNDESIRED MOMENTUM;2022-08-01 00:00:00;JCI UN Equity;0.00920123
UNDESIRED MOMENTUM;2022-08-01 00:00:00;DISH UW Equity;-0.00266324
UNDESIRED MOMENTUM;2022-08-01 00:00:00;RJF UN Equity;0.012414115
UNDESIRED MOMENTUM;2022-08-01 00:00:00;TRMB UW Equity;-0.008387063
UNDESIRED MOMENTUM;2022-08-01 00:00:00;SHW UN Equity;0.002755948
UNDESIRED MOMENTUM;2022-08-01 00:00:00;EA UW Equity;0.001577971
UNDESIRED MOMENTUM;2022-08-01 00:00:00;LNC UN Equity;-0.008606165
UNDESIRED MOMENTUM;2022-08-01 00:00:00;BMY UN Equity;0.000779187
UNDESIRED MOMENTUM;2022-08-01 00:00:00;MMC UN Equity;0.00416934
UNDESIRED MOMENTUM;2022-08-01 00:00:00;LEN UN Equity;-0.002464753
UNDESIRED MOMENTUM;2022-08-01 00:00:00;JBHT UW Equity;0.002927941
UNDESIRED MOMENTUM;2022-08-01 00:00:00;FRT UN Equity;-0.005826383
UNDESIRED MOMENTUM;2022-08-01 00:00:00;RVTY UN Equity;0.003368906
UNDESIRED MOMENTUM;2022-08-01 00:00:00;UDR UN Equity;-0.004579456
UNDESIRED MOMENTUM;2022-08-01 00:00:00;INCY UW Equity;-0.003472148
UNDESIRED MOMENTUM;2022-08-01 00:00:00;CMI UN Equity;-0.005575709
UNDESIRED MOMENTUM;2022-08-01 00:00:00;SBAC UW Equity;0.008440895
UNDESIRED MOMENTUM;2022-08-01 00:00:00;JNJ UN Equity;-0.008481284
UNDESIRED MOMENTUM;2022-08-01 00:00:00;PG UN Equity;-0.000904288
UNDESIRED MOMENTUM;2022-08-01 00:00:00;AFL UN Equity;0.002358017
UNDESIRED MOMENTUM;2022-08-01 00:00:00;EW UN Equity;0.007768149
UNDESIRED MOMENTUM;2022-08-01 00:00:00;PKG UN Equity;-0.016317713
UNDESIRED MOMENTUM;2022-08-01 00:00:00;AZO UN Equity;0.007673529
UNDESIRED MOMENTUM;2022-08-01 00:00:00;FDS UN Equity;0.001558435
UNDESIRED MOMENTUM;2022-08-01 00:00:00;DHR UN Equity;-0.000308006
UNDESIRED MOMENTUM;2022-08-01 00:00:00;MCD UN Equity;0.012933039
UNDESIRED MOMENTUM;2022-08-01 00:00:00;BRO UN Equity;0.015636483
UNDESIRED MOMENTUM;2022-08-01 00:00:00;AME UN Equity;-0.00772025
UNDESIRED MOMENTUM;2022-08-01 00:00:00;SCHW UN Equity;0.002605583
UNDESIRED MOMENTUM;2022-08-01 00:00:00;AVB UN Equity;-0.002954506
UNDESIRED MOMENTUM;2022-08-01 00:00:00;HES UN Equity;-0.015995343
UNDESIRED MOMENTUM;2022-08-01 00:00:00;ADSK UW Equity;-0.006169663
UNDESIRED MOMENTUM;2022-08-01 00:00:00;ROL UN Equity;-0.000527291
UNDESIRED MOMENTUM;2022-08-01 00:00:00;ZBRA UW Equity;-0.000801284
UNDESIRED MOMENTUM;2022-08-01 00:00:00;DE UN Equity;0.000229743
UNDESIRED MOMENTUM;2022-08-01 00:00:00;DRE UN Equity;0.007635361
UNDESIRED MOMENTUM;2022-08-01 00:00:00;EQR UN Equity;-0.010297764
UNDESIRED MOMENTUM;2022-08-01 00:00:00;GLW UN Equity;-0.000843314
UNDESIRED MOMENTUM;2022-08-01 00:00:00;ETN UN Equity;-9.89748E-05
UNDESIRED MOMENTUM;2022-08-01 00:00:00;DIS UN Equity;-0.003499725
UNDESIRED MOMENTUM;2022-08-01 00:00:00;NEM UN Equity;0.001325336
UNDESIRED MOMENTUM;2022-08-01 00:00:00;CINF UW Equity;-0.008914297
UNDESIRED MOMENTUM;2022-08-01 00:00:00;NSC UN Equity;-0.008971136
UNDESIRED MOMENTUM;2022-08-01 00:00:00;FFIV UW Equity;0.005143211
UNDESIRED MOMENTUM;2022-08-01 00:00:00;MHK UN Equity;0.001350681
UNDESIRED MOMENTUM;2022-08-01 00:00:00;A UN Equity;0.007834985
UNDESIRED MOMENTUM;2022-08-01 00:00:00;BKNG UW Equity;0.007040731
UNDESIRED MOMENTUM;2022-08-01 00:00:00;CMCSA UW Equity;-0.002532079
UNDESIRED MOMENTUM;2022-08-01 00:00:00;WY UN Equity;-0.000695683
UNDESIRED MOMENTUM;2022-08-01 00:00:00;CAG UN Equity;0.003516983
UNDESIRED MOMENTUM;2022-08-01 00:00:00;ARE UN Equity;-0.009414413
UNDESIRED MOMENTUM;2022-08-01 00:00:00;WST UN Equity;-0.004801754
UNDESIRED MOMENTUM;2022-08-01 00:00:00;TROW UW Equity;-0.006451559
UNDESIRED MOMENTUM;2022-08-01 00:00:00;WELL UN Equity;0.008947075
UNDESIRED MOMENTUM;2022-08-01 00:00:00;BAC UN Equity;-0.011689107
UNDESIRED MOMENTUM;2022-08-01 00:00:00;APD UN Equity;-0.002922126
UNDESIRED MOMENTUM;2022-08-01 00:00:00;RCL UN Equity;0.002952352
UNDESIRED MOMENTUM;2022-08-01 00:00:00;VZ UN Equity;-0.007721386
UNDESIRED MOMENTUM;2022-08-01 00:00:00;GWW UN Equity;-0.00541589
UNDESIRED MOMENTUM;2022-08-01 00:00:00;CPT UN Equity;7.50553E-06
UNDESIRED MOMENTUM;2022-08-01 00:00:00;WFC UN Equity;0.006746375
UNDESIRED MOMENTUM;2022-08-01 00:00:00;COO UN Equity;-0.004833025
UNDESIRED MOMENTUM;2022-08-01 00:00:00;CB UN Equity;0.007982664
UNDESIRED MOMENTUM;2022-08-01 00:00:00;PXD UN Equity;0.000785901
UNDESIRED MOMENTUM;2022-08-01 00:00:00;LOW UN Equity;0.009685737
UNDESIRED MOMENTUM;2022-08-01 00:00:00;T UN Equity;0.000300617
UNDESIRED MOMENTUM;2022-08-01 00:00:00;MGM UN Equity;-0.002872447
UNDESIRED MOMENTUM;2022-08-01 00:00:00;ESS UN Equity;-0.004179037
UNDESIRED MOMENTUM;2022-08-01 00:00:00;JKHY UW Equity;0.004458784
UNDESIRED MOMENTUM;2022-08-01 00:00:00;BALL UN Equity;-0.005470151
UNDESIRED MOMENTUM;2022-08-01 00:00:00;CTXS UW Equity;0.003621616
UNDESIRED MOMENTUM;2022-08-01 00:00:00;HRL UN Equity;0.001069773
UNDESIRED MOMENTUM;2022-08-01 00:00:00;CAT UN Equity;0.001188333
UNDESIRED MOMENTUM;2022-08-01 00:00:00;AKAM UW Equity;0.004005228
UNDESIRED MOMENTUM;2022-08-01 00:00:00;POOL UW Equity;-0.001781157
UNDESIRED MOMENTUM;2022-08-01 00:00:00;PPG UN Equity;-0.00320738
UNDESIRED MOMENTUM;2022-08-01 00:00:00;ALGN UW Equity;-0.002313926
UNDESIRED MOMENTUM;2022-08-01 00:00:00;TSCO UW Equity;0.000301185
UNDESIRED MOMENTUM;2022-08-01 00:00:00;MAS UN Equity;-0.003728259
UNDESIRED MOMENTUM;2022-08-01 00:00:00;FITB UW Equity;0.002666997
UNDESIRED MOMENTUM;2022-08-01 00:00:00;PENN UW Equity;0.000103553
UNDESIRED MOMENTUM;2022-08-01 00:00:00;CNP UN Equity;0.012802701
UNDESIRED MOMENTUM;2022-08-01 00:00:00;STZ UN Equity;0.005963778
